range qualification: PASS g1c_sites=7 thin_memo_success_sites=2 instruction_overlap=0
probe_sha256=1d3fa0eebb4de19ff003ace38721d80d71bd94653f8ea3801c0f29ca9581f9b8
bands=sub1us,1to2p5,2p5to20
rows sorted by aggregate dynamic count
  0x10005c0f0 mov      x9, x11
  0x10005c0f4 mov      x10, #0x5
  0x10005c0f8 movk     x10, #0x8000, lsl #48
  0x10005c0fc sub      x23, x10, #0x3
  0x10005c100 b        0x10005c89c
  0x10005c104 ldr      x8, [x20, #0x10]
> 0x10005c108 ldr      x9, [x20, #0x60]
  0x10005c10c cmp      x8, #0x0
  0x10005c110 ccmp     x8, x9, #0x0, ne
  0x10005c114 b.lo     0x10005c134
  0x10005c118 cmp      x8, #0xfff
  0x10005c11c b.ls     0x10005c134
  0x10005c120 mov      x9, #0x5

context target=piece address=0x10005c594 total=25
  0x10005c57c b.ne     0x10005c5f0
  0x10005c580 ldr      x8, [x20, #0x150]
  0x10005c584 ldr      x23, [sp, #0x410]
  0x10005c588 ldr      x10, [sp, #0xe8]
  0x10005c58c cmp      x8, x10
  0x10005c590 b.ne     0x10005c5f4
> 0x10005c594 ldr      x8, [x20, #0x250]
  0x10005c598 cmp      x8, x19
  0x10005c59c cset     w10, ne
  0x10005c5a0 mov      x8, #0x5
  0x10005c5a4 movk     x8, #0x8000, lsl #48
  0x10005c5a8 cmp      x23, x8
  0x10005c5ac b.ne     0x10005c808

context target=atom_closure address=0x100072f50 total=24
  0x100072f38 ldr      x9, [x20, #0x4e0]
  0x100072f3c cmp      x11, x9
  0x100072f40 b.ls     0x100072f50
  0x100072f44 str      x11, [x20, #0x4e0]
  0x100072f48 b        0x100072f50
  0x100072f4c add      x25, x20, #0x288
> 0x100072f50 ldr      x10, [x20, #0x2f8]
  0x100072f54 cmp      x22, x10
  0x100072f58 b.hs     0x1000732b0
  0x100072f5c cmp      x28, x10
  0x100072f60 b.hs     0x1000732b0
  0x100072f64 ldr      x9, [x20, #0x2f0]
  0x100072f68 ldrb     w11, [x9, x22]

context target=piece address=0x10005bf88 total=24
  0x10005bf70 str      x12, [sp, #0xf0]
  0x10005bf74 str      x19, [x20, #0x498]
  0x10005bf78 ldr      x8, [x20, #0x288]
  0x10005bf7c str      x8, [sp, #0xb8]
  0x10005bf80 str      x19, [sp, #0x368]
  0x10005bf84 ldr      x28, [x20, #0x10]
> 0x10005bf88 ldr      x19, [x20, #0x270]
  0x10005bf8c ldr      x8, [x20, #0xd8]
  0x10005bf90 ldr      x9, [x20, #0xf0]
  0x10005bf94 ldr      x25, [x20, #0x150]
  0x10005bf98 ldr      x10, [x20, #0x108]
  0x10005bf9c ldr      x11, [x20, #0x198]
  0x10005bfa0 ldr      x12, [x20, #0x178]

context target=piece address=0x10005c660 total=24
  0x10005c648 lsl      x11, x27, #4
  0x10005c64c mov      w9, #0x2
  0x10005c650 strh     w9, [x8, x11]
  0x10005c654 add      x28, x27, #0x1
  0x10005c658 str      x28, [x20, #0x288]
  0x10005c65c ldr      x22, [x20, #0x498]
> 0x10005c660 ldr      x8, [x20, #0x2f8]
  0x10005c664 cmp      x22, x8
  0x10005c668 b.hs     0x10005c7e8
  0x10005c66c ldr      x8, [x20, #0x2f0]
  0x10005c670 ldrb     w8, [x8, x22]
  0x10005c674 sub      w9, w8, #0x3f
  0x10005c678 cmp      w9, #0x3c

context target=atom_closure address=0x100072ebc total=23
  0x100072ea4 movk     x9, #0x8000, lsl #48
  0x100072ea8 sub      x21, x9, #0x3
  0x100072eac adrp     x9, 1993 ; 0x10083b000
  0x100072eb0 add      x9, x9, #0xc54
  0x100072eb4 b        0x10007300c
  0x100072eb8 mov      x24, x25
> 0x100072ebc ldr      x10, [x20, #0x2f8]
  0x100072ec0 cmp      x22, x10
  0x100072ec4 b.hs     0x100072f4c
  0x100072ec8 cmp      x28, x10
  0x100072ecc add      x25, x20, #0x288
  0x100072ed0 b.hs     0x100072f50
  0x100072ed4 ldr      x9, [x20, #0x2f0]

context target=atom_closure address=0x10007a1a0 total=23
  0x10007a188 b.ls     0x10007a194
  0x10007a18c mov      x25, x24
  0x10007a190 b        0x10007c4ec
  0x10007a194 ldr      x23, [x20, #0x258]
  0x10007a198 ldr      x8, [x20, #0x150]
  0x10007a19c str      x8, [sp, #0x88]
> 0x10007a1a0 ldr      x8, [x20, #0x490]
  0x10007a1a4 cbz      x8, 0x10007a470
  0x10007a1a8 mov      x12, #0x0
  0x10007a1ac mov      x9, #0xa9c5
  0x10007a1b0 movk     x9, #0x2e62, lsl #16
  0x10007a1b4 movk     x9, #0x7aea, lsl #32
  0x10007a1b8 movk     x9, #0xf135, lsl #48

context target=piece address=0x100058dc0 total=23
  0x100058da8 add      x9, x9, #0xc54
  0x100058dac sub      x8, x8, #0x3
  0x100058db0 stp      x8, x9, [x0]
  0x100058db4 mov      w8, #0x17
  0x100058db8 b        0x100058ee8
  0x100058dbc ldr      x8, [x20, #0x10]
> 0x100058dc0 ldr      x9, [x20, #0x60]
  0x100058dc4 cmp      x8, #0x0
  0x100058dc8 ccmp     x8, x9, #0x0, ne
  0x100058dcc b.lo     0x100058df0
  0x100058dd0 cmp      x8, #0xfff
  0x100058dd4 b.ls     0x100058df0
  0x100058dd8 mov      x9, #0x5

context target=piece address=0x100059218 total=23
  0x100059200 add      x8, x25, #0x1
  0x100059204 str      x8, [sp, #0x78]
  0x100059208 str      x9, [x20, #0x288]
  0x10005920c ldr      x28, [x20, #0x2a0]
  0x100059210 ldr      x8, [x20, #0xd8]
  0x100059214 ldr      x9, [x20, #0xf0]
> 0x100059218 ldr      x14, [x20, #0x150]
  0x10005921c ldr      x10, [x20, #0x108]
  0x100059220 ldr      x12, [x20, #0x198]
  0x100059224 ldr      x11, [x20, #0x178]
  0x100059228 cmp      x12, #0x8
  0x10005922c csel     x13, x11, x12, hi
  0x100059230 ldr      x11, [x20, #0x120]

context target=piece address=0x1000596b0 total=23
  0x100059698 b        0x1000596a8
  0x10005969c mov      w24, #0x0
  0x1000596a0 mov      x8, #-0x8000000000000000
  0x1000596a4 str      x8, [sp, #0xb0]
  0x1000596a8 mov      x27, x28
  0x1000596ac str      x19, [sp, #0xc0]
> 0x1000596b0 ldr      x9, [x20, #0x2f8]
  0x1000596b4 cmp      x19, x9
  0x1000596b8 b.hs     0x100059c68
  0x1000596bc ldr      x8, [x20, #0x2f0]
  0x1000596c0 ldrb     w10, [x8, x19]
  0x1000596c4 cmp      w10, #0x24
  0x1000596c8 b.eq     0x100059714

context target=piece address=0x10005c628 total=23
  0x10005c610 str      q0, [sp, #0x390]
  0x10005c614 mov      x10, #0x5
  0x10005c618 movk     x10, #0x8000, lsl #48
  0x10005c61c cmp      x23, x10
  0x10005c620 b.ne     0x10005c800
  0x10005c624 ldr      x27, [x20, #0x288]
> 0x10005c628 ldr      x8, [x20, #0x278]
  0x10005c62c cmp      x27, x8
  0x10005c630 b.ne     0x10005c644
  0x10005c634 mov      w8, #0x1
  0x10005c638 str      x8, [sp, #0xc8]
  0x10005c63c add      x0, x20, #0x278
  0x10005c640 bl       __ZN5alloc7raw_vec19RawVec$LT$T$C$A$GT$8grow_one17h84ff3e56869fffccE

context target=piece address=0x100059234 total=22
  0x10005921c ldr      x10, [x20, #0x108]
  0x100059220 ldr      x12, [x20, #0x198]
  0x100059224 ldr      x11, [x20, #0x178]
  0x100059228 cmp      x12, #0x8
  0x10005922c csel     x13, x11, x12, hi
  0x100059230 ldr      x11, [x20, #0x120]
> 0x100059234 ldr      x15, [x20, #0x258]
  0x100059238 stp      x8, x9, [sp, #0x128]
  0x10005923c stp      x14, x15, [sp, #0xe8]
  0x100059240 stp      x14, x10, [sp, #0x138]
  0x100059244 stp      x28, x13, [sp, #0x98]
  0x100059248 stp      x13, x11, [sp, #0x148]
  0x10005924c mov      x14, #-0x8000000000000000

context target=piece address=0x10005ee0c total=22
  0x10005edf4 ldr      x8, [x20, #0x280]
  0x10005edf8 add      x1, x8, x9, lsl #4
  0x10005edfc ldr      x23, [sp, #0x78]
  0x10005ee00 add      x0, x8, x23, lsl #4
  0x10005ee04 lsl      x2, x22, #4
  0x10005ee08 bl       0x1007ced30 ; symbol stub for: _memmove
> 0x10005ee0c ldr      x9, [x20, #0x288]
  0x10005ee10 add      x8, x22, x23
  0x10005ee14 cmp      x8, x9
  0x10005ee18 b.hi     0x10005ee20
  0x10005ee1c str      x8, [x20, #0x288]
  0x10005ee20 ldr      x23, [x20, #0x2a0]
  0x10005ee24 subs     x22, x23, x26

context target=atom_closure address=0x10006b4f4 total=20
  0x10006b4dc b        0x10006b4f0
  0x10006b4e0 str      wzr, [sp, #0xf8]
  0x10006b4e4 str      x8, [x19]
  0x10006b4e8 mov      x9, #-0x8000000000000000
  0x10006b4ec stp      x9, x8, [sp, #0xd0]
  0x10006b4f0 str      x22, [sp, #0xe0]
> 0x10006b4f4 ldr      x8, [x20, #0x2f8]
  0x10006b4f8 cmp      x22, x8
  0x10006b4fc b.hs     0x10006c448
  0x10006b500 ldr      x8, [x20, #0x2f0]
  0x10006b504 ldrb     w8, [x8, x22]
  0x10006b508 sub      w9, w8, #0x9
  0x10006b50c cmp      w9, #0x5

context target=atom_closure address=0x100073be0 total=20
  0x100073bc8 str      x9, [sp, #0xc0]
  0x100073bcc b        0x100076848
  0x100073bd0 ldr      x10, [x20, #0x4e0]
  0x100073bd4 cmp      x9, x10
  0x100073bd8 b.ls     0x100073be0
  0x100073bdc str      x9, [x20, #0x4e0]
> 0x100073be0 ldr      x1, [x20, #0x2f8]
  0x100073be4 cmp      x28, x1
  0x100073be8 b.hs     0x100075140
  0x100073bec cmp      x22, x1
  0x100073bf0 b.hs     0x10007cef8
  0x100073bf4 ldr      x9, [x20, #0x2f0]
  0x100073bf8 ldrb     w10, [x9, x22]

context target=piece address=0x10005cb30 total=20
  0x10005cb18 sub      x9, x9, #0x1
  0x10005cb1c str      x9, [x20, #0x10]
  0x10005cb20 ldr      x9, [x20, #0x28]
  0x10005cb24 cbz      x9, 0x10005cb30
  0x10005cb28 sub      x9, x9, #0x1
  0x10005cb2c str      x9, [x20, #0x28]
> 0x10005cb30 ldr      x9, [x20, #0x258]
  0x10005cb34 cmp      x9, x24
  0x10005cb38 b.ne     0x10005cd74
  0x10005cb3c ldr      x9, [x20, #0x150]
  0x10005cb40 ldr      x10, [sp, #0xe0]
  0x10005cb44 cmp      x9, x10
  0x10005cb48 b.ne     0x10005cd74

context target=atom_closure address=0x100072c48 total=19
  0x100072c30 ldr      x8, [x20, #0x280]
  0x100072c34 mov      w9, #0x102
  0x100072c38 strh     w9, [x8, x21]
  0x100072c3c b        0x100077fb4
  0x100072c40 add      x26, x20, #0x288
  0x100072c44 mov      x25, x27
> 0x100072c48 ldr      x9, [x20, #0x2f8]
  0x100072c4c cmp      x22, x9
  0x100072c50 b.hs     0x100072eb8
  0x100072c54 cmp      x28, x9
  0x100072c58 b.hs     0x100072eb8
  0x100072c5c ldr      x10, [x20, #0x2f0]
  0x100072c60 ldrb     w11, [x10, x22]

context target=atom_closure address=0x1000732b4 total=19
  0x10007329c movk     x9, #0x8000, lsl #48
  0x1000732a0 sub      x21, x9, #0x3
  0x1000732a4 adrp     x9, 1992 ; 0x10083b000
  0x1000732a8 add      x9, x9, #0xc54
  0x1000732ac b        0x10007351c
  0x1000732b0 mov      x26, x24
> 0x1000732b4 ldr      x10, [x20, #0x2f8]
  0x1000732b8 cmp      x22, x10
  0x1000732bc b.hs     0x100073564
  0x1000732c0 cmp      x28, x10
  0x1000732c4 b.hs     0x100073564
  0x1000732c8 ldr      x11, [x20, #0x2f0]
  0x1000732cc ldrb     w9, [x11, x22]

context target=atom_closure address=0x10006e5bc total=18
  0x10006e5a4 add      x23, sp, #0x400
  0x10006e5a8 ldr      x22, [sp, #0x100]
  0x10006e5ac add      x25, x20, #0x288
  0x10006e5b0 b.hi     0x10006e5bc
  0x10006e5b4 b        0x10006fcc0
  0x10006e5b8 mov      x27, x19
> 0x10006e5bc ldr      x9, [x20, #0x2f8]
  0x10006e5c0 cmp      x22, x9
  0x10006e5c4 b.hs     0x10006e9f0
  0x10006e5c8 ldr      x9, [x20, #0x2f0]
  0x10006e5cc ldrb     w9, [x9, x22]
  0x10006e5d0 cmp      w9, #0x5b
  0x10006e5d4 b.ne     0x10006e9f0

context target=piece address=0x10005cba0 total=18
  0x10005cb88 mov      x1, x23
  0x10005cb8c mov      x2, x22
  0x10005cb90 bl       0x1007ced24 ; symbol stub for: _memcpy
  0x10005cb94 mov      x19, #0x0
  0x10005cb98 stur     x26, [x29, #-0x80]
  0x10005cb9c b        0x10005cc5c
> 0x10005cba0 ldr      x8, [x20, #0x288]
  0x10005cba4 cmp      x25, x8
  0x10005cba8 ldp      x28, x24, [sp, #0xd0]
  0x10005cbac b.hi     0x10005cbb4
  0x10005cbb0 str      x25, [x20, #0x288]
  0x10005cbb4 mov      x8, #-0x7ffffffffffffffd
  0x10005cbb8 str      x8, [sp, #0x410]

context target=atom_closure address=0x10006ee2c total=17
  0x10006ee14 str      x13, [sp, #0x240]
  0x10006ee18 str      x10, [sp, #0x248]
  0x10006ee1c str      x12, [sp, #0x250]
  0x10006ee20 str      x11, [sp, #0x258]
  0x10006ee24 str      x14, [sp, #0x98]
  0x10006ee28 str      x14, [sp, #0x260]
> 0x10006ee2c ldrb     w8, [x20, #0x504]
  0x10006ee30 cmp      w8, #0x1
  0x10006ee34 b.ne     0x10006eebc
  0x10006ee38 ldr      x8, [x20, #0x4b0]
  0x10006ee3c cbz      x8, 0x10006ee48
  0x10006ee40 ldr      w8, [x20, #0x500]
  0x10006ee44 cbz      w8, 0x10006eebc

context target=piece address=0x10005920c total=17
  0x1000591f4 add      x22, sp, #0x210
  0x1000591f8 str      xzr, [x8, #0x8]
  0x1000591fc add      x9, x25, #0x1
  0x100059200 add      x8, x25, #0x1
  0x100059204 str      x8, [sp, #0x78]
  0x100059208 str      x9, [x20, #0x288]
> 0x10005920c ldr      x28, [x20, #0x2a0]
  0x100059210 ldr      x8, [x20, #0xd8]
  0x100059214 ldr      x9, [x20, #0xf0]
  0x100059218 ldr      x14, [x20, #0x150]
  0x10005921c ldr      x10, [x20, #0x108]
  0x100059220 ldr      x12, [x20, #0x198]
  0x100059224 ldr      x11, [x20, #0x178]

context target=piece address=0x10005bfb0 total=17
  0x10005bf98 ldr      x10, [x20, #0x108]
  0x10005bf9c ldr      x11, [x20, #0x198]
  0x10005bfa0 ldr      x12, [x20, #0x178]
  0x10005bfa4 cmp      x11, #0x8
  0x10005bfa8 csel     x27, x12, x11, hi
  0x10005bfac ldr      x11, [x20, #0x120]
> 0x10005bfb0 ldr      x26, [x20, #0x258]
  0x10005bfb4 str      x8, [sp, #0x3b0]
  0x10005bfb8 str      x9, [sp, #0x3b8]
  0x10005bfbc str      x25, [sp, #0x3c0]
  0x10005bfc0 str      x10, [sp, #0x3c8]
  0x10005bfc4 str      x27, [sp, #0x3d0]
  0x10005bfc8 str      x11, [sp, #0x3d8]

context target=atom_closure address=0x10006c928 total=16
  0x10006c910 str      x19, [sp, #0xe0]
  0x10006c914 mov      w9, #0x1
  0x10006c918 str      w9, [sp, #0xf8]
  0x10006c91c b.hi     0x10006cb58
  0x10006c920 str      x28, [x21]
  0x10006c924 mov      x26, x28
> 0x10006c928 ldr      x11, [x20, #0x2f8]
  0x10006c92c cmp      x22, x11
  0x10006c930 b.hs     0x10006d318
  0x10006c934 b        0x10006cb64
  0x10006c938 mov      x8, #-0x7ffffffffffffffd
  0x10006c93c b        0x10006c948
  0x10006c940 ldr      x22, [sp, #0x4b8]

context target=atom_closure address=0x10006f404 total=16
  0x10006f3ec str      x13, [sp, #0x5b0]
  0x10006f3f0 str      x10, [sp, #0x5b8]
  0x10006f3f4 str      x12, [sp, #0x5c0]
  0x10006f3f8 str      x11, [sp, #0x5c8]
  0x10006f3fc str      x14, [sp, #0x98]
  0x10006f400 str      x14, [sp, #0x5d0]
> 0x10006f404 ldrb     w8, [x20, #0x504]
  0x10006f408 cmp      w8, #0x1
  0x10006f40c b.ne     0x10006f49c
  0x10006f410 ldr      x8, [x20, #0x4b0]
  0x10006f414 cbz      x8, 0x10006f420
  0x10006f418 ldr      w8, [x20, #0x500]
  0x10006f41c cbz      w8, 0x10006f49c

context target=atom_closure address=0x100079e50 total=16
  0x100079e38 ldr      x10, [x11]
  0x100079e3c cmp      x19, x10
  0x100079e40 ldr      x22, [sp, #0x100]
  0x100079e44 b.hi     0x100079e50
  0x100079e48 str      x19, [x11]
  0x100079e4c mov      x8, x9
> 0x100079e50 ldr      x9, [x20, #0x2f8]
  0x100079e54 cmp      x22, x9
  0x100079e58 b.hs     0x10007c6f8
  0x100079e5c ldr      x9, [x20, #0x2f0]
  0x100079e60 ldrb     w9, [x9, x22]
  0x100079e64 cmp      w9, #0x28
  0x100079e68 b.ne     0x10007c6f8

context target=piece address=0x100059160 total=16
  0x100059148 mov      x0, x23
  0x10005914c ldr      x8, [x20, #0x250]
  0x100059150 str      x8, [sp, #0x90]
  0x100059154 ldr      x9, [x20, #0x288]
  0x100059158 ldr      x8, [x20, #0x2a0]
  0x10005915c stp      x8, x9, [sp, #0x68]
> 0x100059160 ldr      x19, [x20, #0x10]
  0x100059164 ldr      x8, [x20]
  0x100059168 cmp      x19, x8
  0x10005916c b.eq     0x10005a6ec
  0x100059170 mov      x23, x20
  0x100059174 ldr      x8, [x23, #0x18]!
  0x100059178 ldur     x9, [x23, #-0x10]

context target=piece address=0x10005c700 total=16
  0x10005c6e8 ldr      x12, [x20, #0x258]
  0x10005c6ec stp      x8, x9, [x29, #-0xc0]
  0x10005c6f0 stp      x26, x10, [x29, #-0xb0]
  0x10005c6f4 stp      x23, x11, [x29, #-0xa0]
  0x10005c6f8 str      x12, [sp, #0xa0]
  0x10005c6fc stur     x12, [x29, #-0x90]
> 0x10005c700 ldrb     w8, [x20, #0x504]
  0x10005c704 cmp      w8, #0x1
  0x10005c708 b.ne     0x10005c7a0
  0x10005c70c ldr      x8, [x20, #0x4b0]
  0x10005c710 cbz      x8, 0x10005c71c
  0x10005c714 ldr      w8, [x20, #0x500]
  0x10005c718 cbz      w8, 0x10005c7a0

context target=atom_closure address=0x10006dcd0 total=15
  0x10006dcb8 mov      w8, #0x0
  0x10006dcbc ldr      x27, [x21]
  0x10006dcc0 cmp      x26, x27
  0x10006dcc4 b.hi     0x10006dcd0
  0x10006dcc8 str      x26, [x21]
  0x10006dccc mov      x27, x26
> 0x10006dcd0 ldr      x9, [x20, #0x2f8]
  0x10006dcd4 cmp      x22, x9
  0x10006dcd8 b.hs     0x10006e110
  0x10006dcdc ldr      x9, [x20, #0x2f0]
  0x10006dce0 ldrb     w9, [x9, x22]
  0x10006dce4 cmp      w9, #0x5c
  0x10006dce8 b.ne     0x10006e110

context target=atom_closure address=0x10006f758 total=15
  0x10006f740 str      x13, [sp, #0x5b0]
  0x10006f744 str      x10, [sp, #0x5b8]
  0x10006f748 str      x12, [sp, #0x5c0]
  0x10006f74c str      x11, [sp, #0x5c8]
  0x10006f750 str      x14, [sp, #0x60]
  0x10006f754 str      x14, [sp, #0x5d0]
> 0x10006f758 ldrb     w8, [x20, #0x504]
  0x10006f75c cmp      w8, #0x1
  0x10006f760 b.ne     0x10006f7e4
  0x10006f764 ldr      x8, [x20, #0x4b0]
  0x10006f768 cbz      x8, 0x10006f774
  0x10006f76c ldr      w8, [x20, #0x500]
  0x10006f770 cbz      w8, 0x10006f7e4

context target=atom_closure address=0x1000754bc total=15
  0x1000754a4 blr      x8
  0x1000754a8 cbz      x24, 0x100078668
  0x1000754ac mov      x0, x23
  0x1000754b0 bl       _mi_free
  0x1000754b4 b        0x100078668
  0x1000754b8 add      x26, sp, #0x140
> 0x1000754bc ldr      x9, [x20, #0x2f8]
  0x1000754c0 cmp      x22, x9
  0x1000754c4 b.hs     0x100078f50
  0x1000754c8 cmp      x28, x9
  0x1000754cc b.hs     0x100078f50
  0x1000754d0 ldr      x10, [x20, #0x2f0]
  0x1000754d4 ldrb     w11, [x10, x22]

context target=piece address=0x10005a228 total=15
  0x10005a210 mov      w28, #0x2
  0x10005a214 str      x19, [sp, #0xc0]
  0x10005a218 mov      w24, #0x1
  0x10005a21c mov      w8, #0x1
  0x10005a220 b        0x10005d4a8
  0x10005a224 mov      x22, x23
> 0x10005a228 ldr      x1, [x20, #0x2f8]
  0x10005a22c cmp      x26, x1
  0x10005a230 b.hs     0x10005b988
  0x10005a234 cmp      x19, x1
  0x10005a238 b.hs     0x10005f394
  0x10005a23c ldr      x9, [x20, #0x2f0]
  0x10005a240 ldrb     w10, [x9, x19]

context target=piece address=0x10005bf90 total=15
  0x10005bf78 ldr      x8, [x20, #0x288]
  0x10005bf7c str      x8, [sp, #0xb8]
  0x10005bf80 str      x19, [sp, #0x368]
  0x10005bf84 ldr      x28, [x20, #0x10]
  0x10005bf88 ldr      x19, [x20, #0x270]
  0x10005bf8c ldr      x8, [x20, #0xd8]
> 0x10005bf90 ldr      x9, [x20, #0xf0]
  0x10005bf94 ldr      x25, [x20, #0x150]
  0x10005bf98 ldr      x10, [x20, #0x108]
  0x10005bf9c ldr      x11, [x20, #0x198]
  0x10005bfa0 ldr      x12, [x20, #0x178]
  0x10005bfa4 cmp      x11, #0x8
  0x10005bfa8 csel     x27, x12, x11, hi

context target=piece address=0x10005c088 total=15
  0x10005c070 mov      x26, x28
  0x10005c074 mov      x28, x21
  0x10005c078 cbz      x24, 0x10005c084
  0x10005c07c mov      x0, x23
  0x10005c080 bl       _mi_free
  0x10005c084 ldr      x22, [x20, #0x498]
> 0x10005c088 ldr      x8, [x20, #0x4e0]
  0x10005c08c cmp      x22, x8
  0x10005c090 b.ls     0x10005c098
  0x10005c094 str      x22, [x20, #0x4e0]
  0x10005c098 ldr      x8, [x20, #0x28]
  0x10005c09c cbz      x8, 0x10005c104
  0x10005c0a0 ldr      x9, [x20, #0x20]

context target=atom_closure address=0x100078f50 total=14
  0x100078f38 add      x26, sp, #0x140
  0x100078f3c ldr      x22, [sp, #0x100]
  0x100078f40 ldr      x28, [sp, #0xd8]
  0x100078f44 b.hi     0x100078f50
  0x100078f48 str      x24, [x19]
  0x100078f4c mov      x8, x9
> 0x100078f50 ldr      x9, [x20, #0x2f8]
  0x100078f54 cmp      x22, x9
  0x100078f58 b.hs     0x100079b94
  0x100078f5c cmp      x28, x9
  0x100078f60 b.hs     0x100079b94
  0x100078f64 ldr      x10, [x20, #0x2f0]
  0x100078f68 ldrb     w11, [x10, x22]

context target=piece address=0x100059154 total=14
  0x10005913c b.lo     0x10005914c
  0x100059140 mov      x0, x22
  0x100059144 bl       _mi_free
  0x100059148 mov      x0, x23
  0x10005914c ldr      x8, [x20, #0x250]
  0x100059150 str      x8, [sp, #0x90]
> 0x100059154 ldr      x9, [x20, #0x288]
  0x100059158 ldr      x8, [x20, #0x2a0]
  0x10005915c stp      x8, x9, [sp, #0x68]
  0x100059160 ldr      x19, [x20, #0x10]
  0x100059164 ldr      x8, [x20]
  0x100059168 cmp      x19, x8
  0x10005916c b.eq     0x10005a6ec

context target=piece address=0x10005c098 total=14
  0x10005c080 bl       _mi_free
  0x10005c084 ldr      x22, [x20, #0x498]
  0x10005c088 ldr      x8, [x20, #0x4e0]
  0x10005c08c cmp      x22, x8
  0x10005c090 b.ls     0x10005c098
  0x10005c094 str      x22, [x20, #0x4e0]
> 0x10005c098 ldr      x8, [x20, #0x28]
  0x10005c09c cbz      x8, 0x10005c104
  0x10005c0a0 ldr      x9, [x20, #0x20]
  0x10005c0a4 lsl      x10, x8, #4
  0x10005c0a8 add      x12, x9, #0x8
  0x10005c0ac adrp     x9, 2015 ; 0x10083b000
  0x10005c0b0 add      x9, x9, #0xc39

context target=atom_closure address=0x100075140 total=13
  0x100075128 str      x27, [x25]
  0x10007512c mov      w8, #0x0
  0x100075130 ldr      x9, [x21]
  0x100075134 cmp      x26, x9
  0x100075138 b.hi     0x100075140
  0x10007513c str      x26, [x21]
> 0x100075140 ldr      x9, [x20, #0x2f8]
  0x100075144 cmp      x22, x9
  0x100075148 b.hs     0x1000754b8
  0x10007514c cmp      x28, x9
  0x100075150 add      x26, sp, #0x140
  0x100075154 b.hs     0x1000754bc
  0x100075158 ldr      x10, [x20, #0x2f0]

context target=atom_closure address=0x100079f8c total=13
  0x100079f74 stp      q0, q1, [x21]
  0x100079f78 add      x8, sp, #0x29
  0x100079f7c ldur     q0, [x8, #0xff]
  0x100079f80 str      q0, [x21, #0x20]
  0x100079f84 ldr      x8, [sp, #0x138]
  0x100079f88 str      x8, [sp, #0x4e0]
> 0x100079f8c ldr      x9, [x20, #0x258]
  0x100079f90 cmp      x9, x8
  0x100079f94 b.ne     0x10007bc5c
  0x100079f98 ldr      x8, [x20, #0x150]
  0x100079f9c ldr      x9, [sp, #0x4c0]
  0x100079fa0 cmp      x8, x9
  0x100079fa4 b.ne     0x10007bc5c

context target=atom_closure address=0x10007a04c total=13
  0x10007a034 stp      x12, x13, [sp, #0x98]
  0x10007a038 str      x13, [sp, #0x240]
  0x10007a03c str      x10, [sp, #0x248]
  0x10007a040 str      x12, [sp, #0x250]
  0x10007a044 str      x11, [sp, #0x258]
  0x10007a048 str      x28, [sp, #0x260]
> 0x10007a04c ldrb     w8, [x20, #0x504]
  0x10007a050 cmp      w8, #0x1
  0x10007a054 b.ne     0x10007a0e4
  0x10007a058 ldr      x8, [x20, #0x4b0]
  0x10007a05c cbz      x8, 0x10007a068
  0x10007a060 ldr      w8, [x20, #0x500]
  0x10007a064 cbz      w8, 0x10007a0e4

context target=atom_closure address=0x10007a694 total=13
  0x10007a67c mov      x3, x25
  0x10007a680 mov      x4, x22
  0x10007a684 blr      x8
  0x10007a688 cbz      x19, 0x10007a694
  0x10007a68c mov      x0, x22
  0x10007a690 bl       _mi_free
> 0x10007a694 ldr      x19, [x20, #0x498]
  0x10007a698 ldr      x8, [x20, #0x4e0]
  0x10007a69c cmp      x19, x8
  0x10007a6a0 b.ls     0x10007a6a8
  0x10007a6a4 str      x19, [x20, #0x4e0]
  0x10007a6a8 ldr      x8, [x20, #0x28]
  0x10007a6ac cbz      x8, 0x10007adf0

context target=atom_closure address=0x100073564 total=12
  0x10007354c mov      w25, #0x17
  0x100073550 b        0x100076304
  0x100073554 ldr      x10, [x20, #0x4e0]
  0x100073558 cmp      x9, x10
  0x10007355c b.ls     0x100073564
  0x100073560 str      x9, [x20, #0x4e0]
> 0x100073564 ldr      x11, [x20, #0x2f8]
  0x100073568 cmp      x22, x11
  0x10007356c b.hs     0x100073be0
  0x100073570 cmp      x28, x11
  0x100073574 b.hs     0x100073be0
  0x100073578 ldr      x10, [x20, #0x2f0]
  0x10007357c ldrb     w9, [x10, x22]

context target=piece address=0x10005bf84 total=12
  0x10005bf6c ldr      x19, [sp, #0x108]
  0x10005bf70 str      x12, [sp, #0xf0]
  0x10005bf74 str      x19, [x20, #0x498]
  0x10005bf78 ldr      x8, [x20, #0x288]
  0x10005bf7c str      x8, [sp, #0xb8]
  0x10005bf80 str      x19, [sp, #0x368]
> 0x10005bf84 ldr      x28, [x20, #0x10]
  0x10005bf88 ldr      x19, [x20, #0x270]
  0x10005bf8c ldr      x8, [x20, #0xd8]
  0x10005bf90 ldr      x9, [x20, #0xf0]
  0x10005bf94 ldr      x25, [x20, #0x150]
  0x10005bf98 ldr      x10, [x20, #0x108]
  0x10005bf9c ldr      x11, [x20, #0x198]

context target=piece address=0x10005edd8 total=12
  0x10005edc0 cmp      x8, x22
  0x10005edc4 ldr      x24, [sp, #0x98]
  0x10005edc8 b.eq     0x10005edd4
