class	suite	relpath	verdict	stuck_tick	furthest	stuck	surface	first_tick	last_tick	fail_line	first_tick_line	bytes	snippet
macro_use	iverilog	ivtest/ivltests/sv_assign_pattern_func.v	STUCK-ON-SVPP-TOKEN	define	293	297	236	297	629	14	14	722	t failed = 1'b0; `define check(expr) \ d = '{expr}; \ tmp = expr; \
macro_use	iverilog	ivtest/ivltests/sv_assign_pattern_op.v	STUCK-ON-SVPP-TOKEN	define	280	284	223	284	1173	12	12	1267	t failed = 1'b0; `define check(expr) \ d = '{expr}; \ tmp = expr; \
macro_use	iverilog	ivtest/ivltests/sv_assign_pattern_part.v	STUCK-ON-SVPP-TOKEN	define	285	289	228	289	658	12	12	749	t failed = 1'b0; `define check(expr) \ d = '{expr}; \ tmp = expr; \
macro_use	iverilog	ivtest/ivltests/sv_block_prefix_label.v	STUCK-ON-SVPP-TOKEN	__LINE__	384	400	52	400	400	20	20	516	pe", `__LINE__); failed = 1'b1; end if (!failed) b
macro_use	iverilog	ivtest/ivltests/sv_byte_array_string1.v	STUCK-ON-SVPP-TOKEN	define	113	117	79	117	787	7	7	889	t failed = 1'b0; `define check(val, exp) do \ if (val !== exp) begin \
macro_use	iverilog	ivtest/ivltests/sv_byte_array_string2.v	STUCK-ON-SVPP-TOKEN	define	133	137	99	137	1269	8	8	1374	t failed = 1'b0; `define check(val, exp) do \ if (val !== exp) begin \
macro_use	iverilog	ivtest/ivltests/sv_byte_array_string3.v	STUCK-ON-SVPP-TOKEN	define	131	135	97	135	799	8	8	901	t failed = 1'b0; `define check(val, exp) do \ if (val !== exp) begin \
macro_use	iverilog	ivtest/ivltests/sv_byte_array_string4.v	STUCK-ON-SVPP-TOKEN	define	114	118	80	118	614	7	7	716	t failed = 1'b0; `define check(val, exp) do \ if (val !== exp) begin \
macro_use	iverilog	ivtest/ivltests/sv_cast_typedef.v	STUCK-ON-SVPP-TOKEN	define	211	215	72	215	535	15	15	627	; bit failed; `define check(expr, val) \ if (expr != val) begin \
macro_use	iverilog	ivtest/ivltests/sv_chained_constructor1.v	STUCK-ON-SVPP-TOKEN	define	157	161	123	161	619	8	8	711	t failed = 1'b0; `define check(val, exp) do begin \ if ((val) !== (exp))
macro_use	iverilog	ivtest/ivltests/sv_chained_constructor2.v	STUCK-ON-SVPP-TOKEN	define	157	161	123	161	732	8	8	824	t failed = 1'b0; `define check(val, exp) do begin \ if ((val) !== (exp))
macro_use	iverilog	ivtest/ivltests/sv_class_darray_prop_locators.v	STUCK-ON-SVPP-TOKEN	define	96	100	62	100	1557	7	7	1636	t failed = 1'b0; `define check(val, exp) do if ((val) !== (exp)) begin
macro_use	iverilog	ivtest/ivltests/sv_class_method_default1.v	STUCK-ON-SVPP-TOKEN	define	286	290	238	290	768	16	16	867	t failed = 1'b0; `define check(expr, val) \ if (expr !== val) begin \
macro_use	iverilog	ivtest/ivltests/sv_class_method_default2.v	STUCK-ON-SVPP-TOKEN	define	276	280	228	280	874	17	17	966	t failed = 1'b0; `define check(expr, val) \ if (expr !== val) begin \
macro_use	iverilog	ivtest/ivltests/sv_class_method_signed1.v	STUCK-ON-SVPP-TOKEN	define	124	128	90	128	1237	8	8	1329	t failed = 1'b0; `define check(x) \ if (!(x)) begin \ $display("FAI
macro_use	iverilog	ivtest/ivltests/sv_class_prop_assign_op1.v	STUCK-ON-SVPP-TOKEN	define	105	109	71	109	853	7	7	947	t failed = 1'b0; `define check(val, exp) do \ if (val !== exp) begin \
macro_use	iverilog	ivtest/ivltests/sv_class_prop_assign_op2.v	STUCK-ON-SVPP-TOKEN	define	112	116	78	116	867	7	7	961	t failed = 1'b0; `define check(val, exp) do \ if (val !== exp) begin \
macro_use	iverilog	ivtest/ivltests/sv_class_prop_class_name.v	STUCK-ON-SVPP-TOKEN	define	103	107	69	107	480	7	7	574	t failed = 1'b0; `define check(val, exp) do \ if (val !== exp) begin \
macro_use	iverilog	ivtest/ivltests/sv_class_prop_logic.v	STUCK-ON-SVPP-TOKEN	define	96	100	61	100	375	7	7	470	t failed = 1'b0; `define check(val, exp) do \ if (val != exp) begin \
macro_use	iverilog	ivtest/ivltests/sv_class_prop_nest_darray1.v	STUCK-ON-SVPP-TOKEN	define	120	124	86	124	519	8	8	612	t failed = 1'b0; `define check(val, exp) do \ if (val !== exp) begin \
macro_use	iverilog	ivtest/ivltests/sv_class_prop_nest_obj1.v	STUCK-ON-SVPP-TOKEN	define	110	114	76	114	502	7	7	595	t failed = 1'b0; `define check(val, exp) do \ if (val !== exp) begin \
macro_use	iverilog	ivtest/ivltests/sv_class_prop_nest_real1.v	STUCK-ON-SVPP-TOKEN	define	108	112	74	112	447	7	7	542	t failed = 1'b0; `define check(val, exp) do \ if (val != exp) begin \
macro_use	iverilog	ivtest/ivltests/sv_class_prop_nest_str1.v	STUCK-ON-SVPP-TOKEN	define	110	114	76	114	454	7	7	552	t failed = 1'b0; `define check(val, exp) do \ if (val != exp) begin \
macro_use	iverilog	ivtest/ivltests/sv_class_prop_nest_vec1.v	STUCK-ON-SVPP-TOKEN	define	110	114	76	114	449	7	7	542	t failed = 1'b0; `define check(val, exp) do \ if (val !== exp) begin \
macro_use	iverilog	ivtest/ivltests/sv_class_prop_packed_dims.v	STUCK-ON-SVPP-TOKEN	define	113	117	79	117	593	7	7	688	t failed = 1'b0; `define check(val, exp) do begin \ if (val !== exp) begi
macro_use	iverilog	ivtest/ivltests/sv_class_prop_type_name.v	STUCK-ON-SVPP-TOKEN	define	125	129	73	129	502	9	9	596	t failed = 1'b0; `define check(val, exp) do \ if (val !== exp) begin \
macro_use	iverilog	ivtest/ivltests/sv_class_prop_wildcard_type_name.v	STUCK-ON-SVPP-TOKEN	define	166	170	116	170	543	15	15	637	t failed = 1'b0; `define check(val, exp) do \ if (val !== exp) begin \
macro_use	iverilog	ivtest/ivltests/sv_class_property_signed1.v	STUCK-ON-SVPP-TOKEN	define	156	160	122	160	1166	8	8	1258	t failed = 1'b0; `define check(x) \ if (!(x)) begin \ $display("FAI
macro_use	iverilog	ivtest/ivltests/sv_class_property_signed3.v	STUCK-ON-SVPP-TOKEN	define	156	160	122	160	1154	8	8	1328	t failed = 1'b0; `define check(x) \ if (!(x)) begin \ $display("FAI
macro_use	iverilog	ivtest/ivltests/sv_class_queue_prop_locators.v	STUCK-ON-SVPP-TOKEN	define	88	92	54	92	1388	7	7	1467	t failed = 1'b0; `define check(val, exp) do if ((val) !== (exp)) begin
macro_use	iverilog	ivtest/ivltests/sv_class_queue_prop_methods.v	STUCK-ON-SVPP-TOKEN	define	243	247	209	247	705	9	9	802	t failed = 1'b0; `define check(val, exp) do \ if (val !== exp) begin \
macro_use	iverilog	ivtest/ivltests/sv_class_static_prop4.v	STUCK-ON-SVPP-TOKEN	define	314	318	281	318	649	24	24	739	t failed = 1'b0; `define check(expr, val) \ if (expr !== val) begin \
macro_use	iverilog	ivtest/ivltests/sv_darray_assign_op.v	STUCK-ON-SVPP-TOKEN	define	111	115	77	115	1416	7	7	1511	t failed = 1'b0; `define check(val, exp) do \ if (val !== exp) begin \
macro_use	iverilog	ivtest/ivltests/sv_darray_find_locators.v	STUCK-ON-SVPP-TOKEN	define	120	124	90	124	996	7	7	1075	bit failed = 0; `define CHK(cond) \ if (!(cond)) begin \ $display(
macro_use	iverilog	ivtest/ivltests/sv_darray_min_max.v	STUCK-ON-SVPP-TOKEN	define	107	111	77	111	554	7	7	633	bit failed = 0; `define CHK(cond) \ if (!(cond)) begin \ $display(
macro_use	iverilog	ivtest/ivltests/sv_darray_min_max_with.v	STUCK-ON-SVPP-TOKEN	define	101	105	71	105	542	7	7	621	bit failed = 0; `define CHK(cond) if (!(cond)) begin $display("FAI
macro_use	iverilog	ivtest/ivltests/sv_darray_product.v	STUCK-ON-SVPP-TOKEN	define	92	96	62	96	355	7	7	432	bit failed = 0; `define CHK(cond) if (!(cond)) begin $display("FAI
macro_use	iverilog	ivtest/ivltests/sv_darray_product_with.v	STUCK-ON-SVPP-TOKEN	define	97	101	67	101	373	7	7	451	bit failed = 0; `define CHK(cond) if (!(cond)) begin $display("FAI
macro_use	iverilog	ivtest/ivltests/sv_darray_reverse.v	STUCK-ON-SVPP-TOKEN	define	87	91	57	91	457	7	7	539	bit failed = 0; `define CHK(cond) \ if (!(cond)) begin \ $display(
macro_use	iverilog	ivtest/ivltests/sv_darray_sort.v	STUCK-ON-SVPP-TOKEN	define	88	92	58	92	522	7	7	606	bit failed = 0; `define CHK(cond) \ if (!(cond)) begin \ $display(
macro_use	iverilog	ivtest/ivltests/sv_darray_sum.v	STUCK-ON-SVPP-TOKEN	define	88	92	58	92	347	7	7	423	bit failed = 0; `define CHK(cond) \ if (!(cond)) begin \ $display(
macro_use	iverilog	ivtest/ivltests/sv_darray_sum_with.v	STUCK-ON-SVPP-TOKEN	define	93	97	63	97	361	7	7	437	bit failed = 0; `define CHK(cond) if (!(cond)) begin $display("FAI
macro_use	iverilog	ivtest/ivltests/sv_darray_unique.v	STUCK-ON-SVPP-TOKEN	define	89	93	59	93	485	7	7	563	bit failed = 0; `define CHK(cond) if (!(cond)) begin $display("FAI
macro_use	iverilog	ivtest/ivltests/sv_darray_unique_with.v	STUCK-ON-SVPP-TOKEN	define	100	104	70	104	628	7	7	705	bit failed = 0; `define CHK(cond) if (!(cond)) begin $display("FAI
macro_use	iverilog	ivtest/ivltests/sv_fork_prefix_label.v	STUCK-ON-SVPP-TOKEN	__LINE__	560	576	60	576	576	27	27	692	ks", `__LINE__); failed = 1'b1; end if (!failed) b
macro_use	iverilog	ivtest/ivltests/sv_macro.v	STUCK-ON-SVPP-TOKEN	FOO	392	399	52	2	582	20	3	667	_text = "42"; `FOO(,); ref_val = 42; ref_text = "41"; `
macro_use	iverilog	ivtest/ivltests/sv_macro2.v	STUCK-ON-SVPP-TOKEN	msg	76	76	35	0	76	6	1	120	al begin $display(`msg(left side,right side)); end endmodule
macro_use	iverilog	ivtest/ivltests/sv_macro3a.v	STUCK-ON-SVPP-TOKEN	BACKTICK	213	213	172	0	295	14	1	322	al begin $display(`BACKTICK); $display(`stringify(`name1)); $display(`stri
macro_use	iverilog	ivtest/ivltests/sv_macro3b.v	STUCK-ON-SVPP-TOKEN	BACKTICK	215	215	174	0	297	14	1	324	al begin $display(`BACKTICK); $display(`stringify(`name1)); $display(`stri
macro_use	iverilog	ivtest/ivltests/sv_module_port1.v	STUCK-ON-SVPP-TOKEN	define	207	209	129	209	651	8	8	741	bit failed = 1'b0; `define check(val, exp) do begin \ if ((val) !== (exp))
macro_use	iverilog	ivtest/ivltests/sv_module_port2.v	STUCK-ON-SVPP-TOKEN	define	212	214	139	214	626	8	8	743	bit failed = 1'b0; `define check(val, exp) do begin \ if ((val) !== (exp))
macro_use	iverilog	ivtest/ivltests/sv_module_port3.v	IN-WINDOW		144	149	149	110	736	7	6	816	exp) do begin \ if ((val) !== (exp)) begin \ $display("FAILED(%0d): Ex
macro_use	iverilog	ivtest/ivltests/sv_module_port4.v	STUCK-ON-SVPP-TOKEN	define	206	208	131	208	662	13	13	754	bit failed = 1'b0; `define check(val, exp) do begin \ if ((val) !== (exp))
macro_use	iverilog	ivtest/ivltests/sv_net_array_decl_assign.v	STUCK-ON-SVPP-TOKEN	define	130	134	65	134	390	9	9	484	= '{4'h1, 4'h2}; `define check(val, exp) \ if (val !== exp) begin \
macro_use	iverilog	ivtest/ivltests/sv_net_decl_assign.v	STUCK-ON-SVPP-TOKEN	define	192	196	79	196	489	13	13	580	assign d = c; `define check(val, exp) \ if (val !== exp) begin \
macro_use	iverilog	ivtest/ivltests/sv_package_lifetime.v	IN-WINDOW		113	116	116	88	619	5	4	706	check(val, exp) \ if (val !== exp) begin \ $display("FAILED(%0d). '%s' exp
macro_use	iverilog	ivtest/ivltests/sv_partsel_var_negative_packed.v	STUCK-ON-SVPP-TOKEN	define	137	141	66	141	470	9	9	566	signed [2:0] i; `define check(val, exp) \ if (val !== exp) begin \
macro_use	iverilog	ivtest/ivltests/sv_ps_function4.v	IN-WINDOW		193	196	196	167	500	7	6	588	heck(expr, val) \ if (expr !== val) begin \ $display("FAILED: %s, expected
macro_use	iverilog	ivtest/ivltests/sv_ps_function5.v	STUCK-ON-SVPP-TOKEN	define	248	252	214	252	1211	17	17	1303	t failed = 1'b0; `define check(x) \ if (!(x)) begin \ $display("FAI
macro_use	iverilog	ivtest/ivltests/sv_ps_method1.v	STUCK-ON-SVPP-TOKEN	define	193	197	159	197	738	14	14	857	t failed = 1'b0; `define check(expr, val) \ if (val !== expr) begin \
macro_use	iverilog	ivtest/ivltests/sv_ps_method2.v	STUCK-ON-SVPP-TOKEN	define	320	324	286	324	623	22	22	735	t failed = 1'b0; `define check(expr, val) \ if (val !== expr) begin \
macro_use	iverilog	ivtest/ivltests/sv_ps_type1.v	IN-WINDOW		195	198	198	169	431	7	6	526	heck(expr, val) \ if (expr !== val) begin \ $display("FAILED: %s, expected
macro_use	iverilog	ivtest/ivltests/sv_ps_type_cast1.v	IN-WINDOW		164	167	167	138	411	7	6	502	heck(expr, val) \ if (expr !== val) begin \ $display("FAILED: %s, expected
macro_use	iverilog	ivtest/ivltests/sv_ps_type_cast2.v	IN-WINDOW		234	237	237	208	500	8	7	591	heck(expr, val) \ if (expr !== val) begin \ $display("FAILED: %s, expected
macro_use	iverilog	ivtest/ivltests/sv_ps_type_class1.v	IN-WINDOW		148	151	151	122	363	7	6	584	heck(expr, val) \ if (expr !== val) begin \ $display("FAILED: %s, expected
macro_use	iverilog	ivtest/ivltests/sv_ps_type_enum1.v	IN-WINDOW		147	150	150	121	502	7	6	597	heck(expr, val) \ if (expr !== val) begin \ $display("FAILED: %s, expected
macro_use	iverilog	ivtest/ivltests/sv_ps_type_expr1.v	IN-WINDOW		143	146	146	117	351	7	6	461	heck(expr, val) \ if (expr !== val) begin \ $display("FAILED: %s, expected
macro_use	iverilog	ivtest/ivltests/sv_ps_type_expr2.v	IN-WINDOW		224	227	227	198	445	8	7	555	heck(expr, val) \ if (expr !== val) begin \ $display("FAILED: %s, expected
macro_use	iverilog	ivtest/ivltests/sv_ps_type_struct1.v	IN-WINDOW		149	152	152	123	515	7	6	609	heck(expr, val) \ if (expr !== val) begin \ $display("FAILED: %s, expected
macro_use	iverilog	ivtest/ivltests/sv_ps_var1.v	IN-WINDOW		195	198	198	169	448	7	6	536	heck(expr, val) \ if (expr !== val) begin \ $display("FAILED: %s, expected
macro_use	iverilog	ivtest/ivltests/sv_queue_ap_method.v	STUCK-ON-SVPP-TOKEN	define	127	131	77	131	566	8	8	662	[1:0][3:0] q[$]; `define check(val, exp) do begin \ if (val !== exp) begi
macro_use	iverilog	ivtest/ivltests/sv_queue_assign_op.v	STUCK-ON-SVPP-TOKEN	define	103	107	69	107	1395	7	7	1490	t failed = 1'b0; `define check(val, exp) do \ if (val !== exp) begin \
macro_use	iverilog	ivtest/ivltests/sv_queue_find.v	STUCK-ON-SVPP-TOKEN	define	113	117	83	117	1010	7	7	1090	bit failed = 0; `define CHK(cond) \ if (!(cond)) begin \ $display(
macro_use	iverilog	ivtest/ivltests/sv_queue_find_locators_ext.v	STUCK-ON-SVPP-TOKEN	define	126	130	96	130	1141	7	7	1220	bit failed = 0; `define CHK(cond) \ if (!(cond)) begin \ $display(
macro_use	iverilog	ivtest/ivltests/sv_queue_find_with.v	STUCK-ON-SVPP-TOKEN	define	113	117	83	117	1283	7	7	1363	bit failed = 0; `define CHK(cond) \ if (!(cond)) begin \ $display(
macro_use	iverilog	ivtest/ivltests/sv_queue_method_signed1.v	STUCK-ON-SVPP-TOKEN	define	174	178	140	178	2172	8	8	2267	t failed = 1'b0; `define check(x) \ if (!(x)) begin \ $display("FAI
macro_use	iverilog	ivtest/ivltests/sv_queue_method_signed3.v	STUCK-ON-SVPP-TOKEN	define	174	178	140	178	2114	8	8	2209	t failed = 1'b0; `define check(x) \ if (!(x)) begin \ $display("FAI
macro_use	iverilog	ivtest/ivltests/sv_queue_min_max.v	STUCK-ON-SVPP-TOKEN	define	99	103	69	103	702	7	7	781	bit failed = 0; `define CHK(cond) \ if (!(cond)) begin \ $display(
macro_use	iverilog	ivtest/ivltests/sv_queue_min_max_with.v	STUCK-ON-SVPP-TOKEN	define	93	97	63	97	701	7	7	780	bit failed = 0; `define CHK(cond) if (!(cond)) begin $display("FAI
macro_use	iverilog	ivtest/ivltests/sv_queue_parray.v	STUCK-ON-SVPP-TOKEN	__FILE__	946	947	0	947	5476	36	36	5549	e check_size(0, `__FILE__, `__LINE__); check_idx_value(0, 0, `__FILE__,
macro_use	iverilog	ivtest/ivltests/sv_queue_parray_bounded.v	STUCK-ON-SVPP-TOKEN	__FILE__	859	860	0	860	2310	33	33	2383	check_size(0, `__FILE__, `__LINE__); q_tst.push_back(2); q_tst.pu
macro_use	iverilog	ivtest/ivltests/sv_queue_product.v	STUCK-ON-SVPP-TOKEN	define	84	88	54	88	348	7	7	425	bit failed = 0; `define CHK(cond) if (!(cond)) begin $display("FAI
macro_use	iverilog	ivtest/ivltests/sv_queue_product_with.v	STUCK-ON-SVPP-TOKEN	define	89	93	59	93	364	7	7	441	bit failed = 0; `define CHK(cond) if (!(cond)) begin $display("FAI
macro_use	iverilog	ivtest/ivltests/sv_queue_real.v	STUCK-ON-SVPP-TOKEN	__FILE__	908	909	0	909	5570	33	33	5643	e check_size(0, `__FILE__, `__LINE__); check_idx_value(0, 0.0, `__FILE__
macro_use	iverilog	ivtest/ivltests/sv_queue_real_bounded.v	STUCK-ON-SVPP-TOKEN	__FILE__	819	820	0	820	2334	30	30	2407	check_size(0, `__FILE__, `__LINE__); q_tst.push_back(2.0); q_tst.
macro_use	iverilog	ivtest/ivltests/sv_queue_reverse.v	STUCK-ON-SVPP-TOKEN	define	79	83	49	83	432	7	7	514	bit failed = 0; `define CHK(cond) \ if (!(cond)) begin \ $display(
macro_use	iverilog	ivtest/ivltests/sv_queue_sort.v	STUCK-ON-SVPP-TOKEN	define	80	84	50	84	515	7	7	599	bit failed = 0; `define CHK(cond) \ if (!(cond)) begin \ $display(
macro_use	iverilog	ivtest/ivltests/sv_queue_string.v	STUCK-ON-SVPP-TOKEN	__FILE__	924	925	0	925	5903	33	33	5976	e check_size(0, `__FILE__, `__LINE__); check_idx_value(0, "", `__FILE__,
macro_use	iverilog	ivtest/ivltests/sv_queue_string_bounded.v	STUCK-ON-SVPP-TOKEN	__FILE__	835	836	0	836	2536	30	30	2609	check_size(0, `__FILE__, `__LINE__); q_tst.push_back("World"); q_
macro_use	iverilog	ivtest/ivltests/sv_queue_sum.v	STUCK-ON-SVPP-TOKEN	define	80	84	50	84	335	7	7	411	bit failed = 0; `define CHK(cond) \ if (!(cond)) begin \ $display(
macro_use	iverilog	ivtest/ivltests/sv_queue_sum_with.v	STUCK-ON-SVPP-TOKEN	define	85	89	55	89	355	7	7	431	bit failed = 0; `define CHK(cond) if (!(cond)) begin $display("FAI
macro_use	iverilog	ivtest/ivltests/sv_queue_unique.v	STUCK-ON-SVPP-TOKEN	define	108	112	78	112	611	7	7	689	bit failed = 0; `define CHK(cond) \ if (!(cond)) begin \ $display(
macro_use	iverilog	ivtest/ivltests/sv_queue_unique_with.v	STUCK-ON-SVPP-TOKEN	define	92	96	62	96	629	7	7	706	bit failed = 0; `define CHK(cond) if (!(cond)) begin $display("FAI
macro_use	iverilog	ivtest/ivltests/sv_queue_vec.v	STUCK-ON-SVPP-TOKEN	__FILE__	914	915	0	915	5444	33	33	5517	e check_size(0, `__FILE__, `__LINE__); check_idx_value(0, 0, `__FILE__,
macro_use	iverilog	ivtest/ivltests/sv_queue_vec_bounded.v	STUCK-ON-SVPP-TOKEN	__FILE__	814	815	0	815	2265	30	30	2338	check_size(0, `__FILE__, `__LINE__); q_tst.push_back(2); q_tst.pu
macro_use	iverilog	ivtest/ivltests/sv_sign_cast1.v	STUCK-ON-SVPP-TOKEN	define	166	170	91	170	548	9	9	640	gned [7:0] sval; `define check(val, exp) \ if (exp !== val) begin \
macro_use	iverilog	ivtest/ivltests/sv_sign_cast2.v	STUCK-ON-SVPP-TOKEN	define	171	175	83	175	1829	10	10	1933	t failed = 1'b0; `define check(val, exp) \ if (exp !== val) begin \
macro_use	iverilog	ivtest/ivltests/sv_sign_cast3.v	STUCK-ON-SVPP-TOKEN	define	183	187	81	187	1842	10	10	1946	t failed = 1'b0; `define check(val, exp) \ if (exp !== val) begin \
macro_use	iverilog	ivtest/ivltests/sv_string8.v	STUCK-ON-SVPP-TOKEN	define	104	108	70	108	665	7	7	759	g failed = 1'b0; `define check(val, exp) \ if (val != exp) begin \
macro_use	iverilog	ivtest/ivltests/sv_string9.v	STUCK-ON-SVPP-TOKEN	define	131	135	97	135	553	8	8	647	g failed = 1'b0; `define check(val, exp) \ if (val != exp) begin \
macro_use	iverilog	ivtest/ivltests/sv_type_identifier_block_label_name.v	STUCK-ON-SVPP-TOKEN	__LINE__	318	319	81	319	319	19	19	435	not hide typedefs", `__LINE__); failed = 1'b1; end if (!failed) b
macro_use	iverilog	ivtest/ivltests/sv_type_identifier_block_prefix_label_name.v	STUCK-ON-SVPP-TOKEN	__LINE__	333	349	91	349	349	20	20	465	ef", `__LINE__); failed = 1'b1; end if (!failed) b
macro_use	iverilog	ivtest/ivltests/sv_type_identifier_enum_item_name.v	STUCK-ON-SVPP-TOKEN	define	141	145	114	145	727	11	11	852	; reg failed; `define check(value, expected, error) \ if ((value) !==
macro_use	iverilog	ivtest/ivltests/sv_type_identifier_event_name.v	STUCK-ON-SVPP-TOKEN	__LINE__	293	294	80	294	294	20	20	436	was not triggered", `__LINE__); failed = 1'b1; end if (!failed) b
macro_use	iverilog	ivtest/ivltests/sv_type_identifier_for_name.v	STUCK-ON-SVPP-TOKEN	__LINE__	482	483	87	483	483	23	23	599	not hide typedef", `__LINE__); failed = 1'b1; end if (!failed) b
macro_use	iverilog	ivtest/ivltests/sv_type_identifier_foreach_name.v	STUCK-ON-SVPP-TOKEN	__LINE__	433	434	106	434	434	20	20	550	not hide typedefs", `__LINE__); failed = 1'b1; end if (!failed) b
macro_use	iverilog	ivtest/ivltests/sv_type_identifier_fork_label_name.v	STUCK-ON-SVPP-TOKEN	__LINE__	321	322	86	322	322	19	19	438	not hide typedef", `__LINE__); failed = 1'b1; end if (!failed) b
macro_use	iverilog	ivtest/ivltests/sv_type_identifier_fork_prefix_label_name.v	STUCK-ON-SVPP-TOKEN	__LINE__	320	336	79	336	336	20	20	452	ef", `__LINE__); failed = 1'b1; end if (!failed) b
macro_use	iverilog	ivtest/ivltests/sv_type_identifier_function_name.v	STUCK-ON-SVPP-TOKEN	define	125	129	98	129	942	10	10	1093	; reg failed; `define check(value, expected, error) \ if ((value) !==
macro_use	iverilog	ivtest/ivltests/sv_type_identifier_generate_label_name.v	STUCK-ON-SVPP-TOKEN	__LINE__	310	311	89	311	311	16	16	427	not hide typedefs", `__LINE__); failed = 1'b1; end if (!failed) b
macro_use	iverilog	ivtest/ivltests/sv_type_identifier_genvar_name.v	STUCK-ON-SVPP-TOKEN	__LINE__	406	407	83	407	407	19	19	522	not hide typedef", `__LINE__); failed = 1'b1; end if (!failed) b
macro_use	iverilog	ivtest/ivltests/sv_type_identifier_named_constructor_argument.v	STUCK-ON-SVPP-TOKEN	define	264	268	87	268	540	17	17	636	; reg failed; `define check(val, exp) \ if (val !== exp) begin \
macro_use	iverilog	ivtest/ivltests/sv_type_identifier_named_function_argument.v	STUCK-ON-SVPP-TOKEN	define	232	236	84	236	500	14	14	594	integer value; `define check(val, exp) \ if (val !== exp) begin \
macro_use	iverilog	ivtest/ivltests/sv_type_identifier_named_parameter_value.v	STUCK-ON-SVPP-TOKEN	define	260	264	167	264	506	16	16	600	42)) i_m(.Y(y)); `define check(val, exp) \ if (val !== exp) begin \
macro_use	iverilog	ivtest/ivltests/sv_type_identifier_named_port_connection.v	STUCK-ON-SVPP-TOKEN	define	258	262	150	262	522	17	17	614	(value), .Y(y)); `define check(val, exp) \ if (val !== exp) begin \
macro_use	iverilog	ivtest/ivltests/sv_type_identifier_named_task_argument.v	STUCK-ON-SVPP-TOKEN	define	219	223	80	223	488	14	14	582	integer value; `define check(val, exp) \ if (val !== exp) begin \
